id;pesid;tipo_envolvido;estado_fisico;idade;sexo;ilesos;feridos_leves;feridos_graves;mortos;sem_estado_fisico
665186;1500516;Condutor;Lesões Leves;19;Masculino;0;1;0;0;0
665186;1500659;Passageiro;Lesões Leves;15;Feminino;0;1;0;0;0
665187;1500475;Condutor;Lesões Leves;58;Masculino;0;1;0;0;0
665188;1500479;Condutor;Lesões Leves;43;Masculino;0;1;0;0;0
665190;1500481;Passageiro;Ileso;50;Feminino;1;0;0;0;0
665190;1500482;Condutor;Ileso;55;Masculino;1;0;0;0;0
665190;1500486;Condutor;Ileso;48;Masculino;1;0;0;0;0
665190;1500487;Passageiro;Lesões Leves;49;Feminino;0;1;0;0;0
665191;1500489;Condutor;Lesões Leves;33;Masculino;0;1;0;0;0
665191;1500491;Passageiro;Lesões Leves;26;Feminino;0;1;0;0;0
665192;1500606;Condutor;Lesões Leves;21;Masculino;0;1;0;0;0
665192;1500607;Condutor;Ileso;60;Masculino;1;0;0;0;0
665193;1500501;Condutor;Lesões Graves;28;Masculino;0;0;1;0;0
665194;1500515;Condutor;Lesões Leves;41;Masculino;0;1;0;0;0
665195;1500553;Condutor;Lesões Graves;51;Masculino;0;0;1;0;0
665195;1500554;Testemunha;;;;0;0;0;0;1
665196;1500526;Condutor;Ileso;35;Feminino;1;0;0;0;0
665196;1500528;Condutor;Ileso;22;Masculino;1;0;0;0;0
665197;1500594;Condutor;Ileso;27;Masculino;1;0;0;0;0
665197;1500599;Passageiro;Ileso;56;Masculino;1;0;0;0;0
665197;1500601;Passageiro;Lesões Leves;23;Feminino;0;1;0;0;0
665197;1500602;Passageiro;Lesões Leves;45;Feminino;0;1;0;0;0
665197;1500603;Passageiro;Lesões Leves;15;Masculino;0;1;0;0;0
665197;1500605;Passageiro;Lesões Leves;3;Masculino;0;1;0;0;0
665197;1500610;Condutor;Ileso;27;Masculino;1;0;0;0;0
665197;1500611;Passageiro;Ileso;27;Masculino;1;0;0;0;0
665198;1500512;Condutor;Lesões Leves;52;Masculino;0;1;0;0;0
665198;1500514;Condutor;;;;0;0;0;0;1
665199;1500510;Condutor;Lesões Leves;35;Masculino;0;1;0;0;0
665199;1500511;Passageiro;Lesões Leves;38;Feminino;0;1;0;0;0
665199;1502591;Condutor;;;;0;0;0;0;1
665200;1500540;Condutor;Ileso;46;Masculino;1;0;0;0;0
665200;1500541;Pedestre;Lesões Graves;31;Feminino;0;0;1;0;0
665200;1500542;Testemunha;;;;0;0;0;0;1
665201;1500513;Condutor;Ileso;28;Masculino;1;0;0;0;0
665202;1500549;Condutor;Ileso;37;Masculino;1;0;0;0;0
665202;1500552;Condutor;Lesões Graves;21;Masculino;0;0;1;0;0
665204;1500524;Condutor;Lesões Leves;43;Masculino;0;1;0;0;0
665205;1500634;Condutor;Lesões Leves;38;Masculino;0;1;0;0;0
665205;1500635;Condutor;Ileso;31;Masculino;1;0;0;0;0
665205;1500636;Condutor;Ileso;49;Feminino;1;0;0;0;0
665205;1500637;Passageiro;Ileso;31;Masculino;1;0;0;0;0
665206;1500539;Condutor;Lesões Leves;61;Masculino;0;1;0;0;0
665206;1500551;Condutor;Ileso;43;Masculino;1;0;0;0;0
665207;1500575;Condutor;Ileso;42;Masculino;1;0;0;0;0
665207;1500577;Condutor;Lesões Leves;25;Masculino;0;1;0;0;0
665208;1500678;Pedestre;Óbito;69;Feminino;0;0;0;1;0
665208;1505506;Condutor;;;;0;0;0;0;1
665210;1500679;Condutor;Lesões Graves;47;Masculino;0;0;1;0;0
665210;1500680;Condutor;Lesões Leves;44;Masculino;0;1;0;0;0
665211;1501248;Condutor;;;;0;0;0;0;1
665211;1501249;Pedestre;Lesões Graves;62;Feminino;0;0;1;0;0
665211;1501250;Testemunha;;;;0;0;0;0;1
665212;1500543;Condutor;Lesões Leves;30;Masculino;0;1;0;0;0
665213;1500629;Condutor;Lesões Graves;43;Masculino;0;0;1;0;0
665213;1500630;Condutor;Ileso;21;Masculino;1;0;0;0;0
665213;1500644;Passageiro;Ileso;25;Masculino;1;0;0;0;0
665213;1500645;Passageiro;Lesões Leves;15;Feminino;0;1;0;0;0
665214;1500555;Condutor;Ileso;34;Masculino;1;0;0;0;0
665214;1500556;Pedestre;Lesões Graves;;Masculino;0;0;1;0;0
665215;1500832;Condutor;Ileso;29;Masculino;1;0;0;0;0
665215;1500833;Condutor;Lesões Leves;28;Masculino;0;1;0;0;0
665215;1500834;Passageiro;Lesões Leves;28;Feminino;0;1;0;0;0
665216;1500559;Condutor;Ileso;40;Masculino;1;0;0;0;0
665217;1500560;Condutor;Lesões Leves;34;Masculino;0;1;0;0;0
665218;1500688;Condutor;Ileso;27;Masculino;1;0;0;0;0
665218;1500733;Condutor;Ileso;27;Masculino;1;0;0;0;0
665218;1500734;Passageiro;Lesões Leves;24;Masculino;0;1;0;0;0
665219;1500588;Condutor;Lesões Leves;22;Masculino;0;1;0;0;0
665220;1500589;Condutor;Lesões Graves;49;Masculino;0;0;1;0;0
665220;1500590;Condutor;Lesões Leves;42;Masculino;0;1;0;0;0
665220;1500591;Passageiro;Lesões Leves;31;Masculino;0;1;0;0;0
665221;1500617;Condutor;Lesões Leves;32;Masculino;0;1;0;0;0
665222;1500592;Condutor;Lesões Leves;48;Masculino;0;1;0;0;0
665223;1500593;Condutor;;;;0;0;0;0;1
665223;1500595;Condutor;Lesões Leves;67;Masculino;0;1;0;0;0
665224;1500652;Condutor;Lesões Leves;77;Masculino;0;1;0;0;0
665225;1500631;Condutor;Lesões Leves;35;Masculino;0;1;0;0;0
665225;1500632;Passageiro;Ileso;38;Masculino;1;0;0;0;0
665225;1500633;Passageiro;Ileso;39;Masculino;1;0;0;0;0
665225;1501991;Condutor;;;;0;0;0;0;1
665226;1500608;Condutor;Lesões Graves;37;Masculino;0;0;1;0;0
665227;1501031;Passageiro;Ileso;49;Feminino;1;0;0;0;0
665227;1501032;Passageiro;Lesões Leves;4;Feminino;0;1;0;0;0
665227;1501034;Passageiro;Lesões Leves;4;Feminino;0;1;0;0;0
665227;1501035;Condutor;Lesões Leves;64;Masculino;0;1;0;0;0
665228;1500614;Condutor;Lesões Leves;23;Masculino;0;1;0;0;0
665229;1500618;Condutor;Lesões Leves;73;Masculino;0;1;0;0;0
665230;1500736;Condutor;;;;0;0;0;0;1
665231;1500639;Condutor;Ileso;51;Masculino;1;0;0;0;0
665231;1500640;Passageiro;Ileso;44;Feminino;1;0;0;0;0
665231;1500641;Condutor;Ileso;37;Masculino;1;0;0;0;0
665232;1500625;Condutor;Ileso;34;Masculino;1;0;0;0;0
665232;1500628;Condutor;Ileso;55;Masculino;1;0;0;0;0
665233;1500642;Condutor;Lesões Leves;22;Masculino;0;1;0;0;0
665233;1500643;Passageiro;Lesões Leves;19;Masculino;0;1;0;0;0
665235;1500638;Condutor;Lesões Leves;41;Masculino;0;1;0;0;0
665236;1500653;Condutor;Lesões Leves;22;Masculino;0;1;0;0;0
665236;1500654;Passageiro;Lesões Leves;20;Feminino;0;1;0;0;0
665236;1500656;Condutor;Lesões Leves;31;Masculino;0;1;0;0;0
665237;1500646;Condutor;Lesões Leves;44;Masculino;0;1;0;0;0
665238;1500667;Condutor;Lesões Graves;54;Masculino;0;0;1;0;0
665238;1500668;Condutor;Lesões Leves;61;Masculino;0;1;0;0;0
665239;1500647;Condutor;Lesões Leves;42;Masculino;0;1;0;0;0
665240;1500648;Condutor;Ileso;39;Masculino;1;0;0;0;0
665240;1500649;Condutor;Ileso;48;Masculino;1;0;0;0;0
665241;1500660;Condutor;Lesões Leves;53;Masculino;0;1;0;0;0
665242;1500650;Condutor;Ileso;45;Masculino;1;0;0;0;0
665242;1500651;Condutor;Ileso;32;Masculino;1;0;0;0;0
665242;1502756;Passageiro;Ileso;34;Feminino;1;0;0;0;0
665243;1500665;Condutor;Lesões Leves;35;Feminino;0;1;0;0;0
665243;1500666;Passageiro;Lesões Leves;34;Masculino;0;1;0;0;0
665244;1500655;Condutor;Lesões Leves;50;Masculino;0;1;0;0;0
665245;1500657;Condutor;Óbito;41;Masculino;0;0;0;1;0
665246;1500658;Condutor;Lesões Graves;44;Masculino;0;0;1;0;0
665247;1500684;Condutor;Lesões Leves;39;Masculino;0;1;0;0;0
665248;1500675;Condutor;Ileso;40;Masculino;1;0;0;0;0
665248;1504555;Passageiro;Lesões Leves;18;Feminino;0;1;0;0;0
665248;1504557;Passageiro;Lesões Leves;23;Feminino;0;1;0;0;0
665248;1504582;Condutor;;;;0;0;0;0;1
665249;1500663;Condutor;Ileso;52;Masculino;1;0;0;0;0
665250;1500661;Condutor;Lesões Graves;73;Masculino;0;0;1;0;0
665250;1500662;Condutor;Lesões Graves;51;Masculino;0;0;1;0;0
665251;1500664;Condutor;Lesões Leves;28;Masculino;0;1;0;0;0
665253;1500669;Condutor;Lesões Leves;36;Masculino;0;1;0;0;0
665253;1500670;Condutor;Ileso;40;Masculino;1;0;0;0;0
665253;1500671;Passageiro;Lesões Leves;28;Masculino;0;1;0;0;0
665253;1500672;Passageiro;Lesões Leves;31;Feminino;0;1;0;0;0
665254;1500715;Condutor;Lesões Leves;22;Masculino;0;1;0;0;0
665254;1500716;Condutor;Lesões Leves;38;Masculino;0;1;0;0;0
665254;1501809;Passageiro;Ileso;26;Feminino;1;0;0;0;0
665254;1501810;Passageiro;Ileso;25;Feminino;1;0;0;0;0
665255;1501246;Condutor;Ileso;19;Masculino;1;0;0;0;0
665256;1500761;Condutor;Lesões Leves;53;Masculino;0;1;0;0;0
665257;1500727;Condutor;Ileso;51;Masculino;1;0;0;0;0
665257;1500728;Condutor;;;;0;0;0;0;1
665259;1500836;Condutor;Lesões Leves;25;Masculino;0;1;0;0;0
665260;1500681;Condutor;Ileso;61;Masculino;1;0;0;0;0
665260;1500682;Condutor;Lesões Graves;41;Masculino;0;0;1;0;0
665261;1500683;Condutor;Ileso;25;Masculino;1;0;0;0;0
665261;1500714;Passageiro;Lesões Leves;26;Masculino;0;1;0;0;0
665262;1500691;Condutor;Lesões Leves;43;Masculino;0;1;0;0;0
665262;1501405;Passageiro;Ileso;20;Masculino;1;0;0;0;0
665263;1500689;Condutor;Ileso;58;Masculino;1;0;0;0;0
665263;1500690;Condutor;Ileso;28;Masculino;1;0;0;0;0
665263;1500692;Condutor;Ileso;24;Masculino;1;0;0;0;0
665263;1501712;Passageiro;Lesões Leves;27;Masculino;0;1;0;0;0
665263;1501713;Passageiro;Ileso;55;Feminino;1;0;0;0;0
665263;1501714;Passageiro;Ileso;57;Masculino;1;0;0;0;0
665263;1501715;Passageiro;Ileso;22;Feminino;1;0;0;0;0
665263;1501716;Passageiro;Ileso;13;Feminino;1;0;0;0;0
665263;1501719;Passageiro;Ileso;77;Feminino;1;0;0;0;0
665263;1501721;Passageiro;Ileso;11;Feminino;1;0;0;0;0
665263;1501724;Passageiro;Ileso;44;Feminino;1;0;0;0;0
665264;1500740;Condutor;Lesões Leves;23;Masculino;0;1;0;0;0
665265;1500704;Condutor;Lesões Leves;46;Feminino;0;1;0;0;0
665265;1500705;Passageiro;Lesões Leves;21;Feminino;0;1;0;0;0
665267;1500717;Condutor;Ileso;45;Masculino;1;0;0;0;0
665267;1500718;Condutor;Ileso;38;Masculino;1;0;0;0;0
665267;1500719;Passageiro;Lesões Leves;53;Masculino;0;1;0;0;0
665268;1500723;Condutor;Ileso;62;Masculino;1;0;0;0;0
665268;1500726;Condutor;Ileso;67;Masculino;1;0;0;0;0
665268;1500731;Passageiro;Lesões Leves;20;Feminino;0;1;0;0;0
665269;1500815;Condutor;Lesões Graves;39;Masculino;0;0;1;0;0
665269;1500818;Condutor;Ileso;25;Masculino;1;0;0;0;0
665269;1502867;Passageiro;Ileso;34;Masculino;1;0;0;0;0
665270;1502374;Condutor;Óbito;61;Masculino;0;0;0;1;0
665270;1502377;Condutor;Ileso;23;Masculino;1;0;0;0;0
665271;1501150;Condutor;Lesões Leves;24;Feminino;0;1;0;0;0
665272;1500764;Condutor;Lesões Leves;23;Masculino;0;1;0;0;0
665272;1500765;Passageiro;Lesões Leves;25;Feminino;0;1;0;0;0
665272;1500768;Condutor;Ileso;55;Feminino;1;0;0;0;0
665272;1500769;Passageiro;Ileso;55;Feminino;1;0;0;0;0
665272;1500770;Passageiro;Ileso;50;Feminino;1;0;0;0;0
665273;1500762;Condutor;Lesões Leves;44;Masculino;0;1;0;0;0
665273;1500763;Passageiro;Lesões Leves;52;Feminino;0;1;0;0;0
665273;1501738;Condutor;Ileso;26;Feminino;1;0;0;0;0
665274;1500858;Condutor;Lesões Leves;43;Masculino;0;1;0;0;0
665274;1500859;Condutor;Ileso;41;Masculino;1;0;0;0;0
665274;1502332;Passageiro;Lesões Leves;43;Feminino;0;1;0;0;0
665274;1502334;Passageiro;Lesões Leves;4;Masculino;0;1;0;0;0
665274;1502335;Testemunha;;;;0;0;0;0;1
665276;1500817;Condutor;Ileso;37;Masculino;1;0;0;0;0
665276;1500819;Condutor;Lesões Leves;22;Masculino;0;1;0;0;0
665276;1504772;Passageiro;Lesões Leves;19;Masculino;0;1;0;0;0
665276;1504773;Passageiro;Lesões Leves;32;Masculino;0;1;0;0;0
665277;1500725;Condutor;Lesões Leves;41;Masculino;0;1;0;0;0
665278;1500753;Condutor;Lesões Leves;35;Masculino;0;1;0;0;0
665278;1500755;Passageiro;Lesões Leves;36;Feminino;0;1;0;0;0
665278;1500756;Condutor;Ileso;41;Feminino;1;0;0;0;0
665279;1500806;Condutor;Lesões Graves;33;Masculino;0;0;1;0;0
665279;1500807;Condutor;Ileso;69;Masculino;1;0;0;0;0
665280;1500810;Condutor;Ileso;42;Masculino;1;0;0;0;0
665280;1500811;Condutor;Ileso;54;Masculino;1;0;0;0;0
665281;1500867;Condutor;Ileso;42;Masculino;1;0;0;0;0
665281;1500868;Condutor;Lesões Leves;37;Masculino;0;1;0;0;0
665282;1500747;Condutor;Ileso;28;Masculino;1;0;0;0;0
665283;1500748;Condutor;Lesões Leves;29;Masculino;0;1;0;0;0
665283;1500749;Condutor;Lesões Leves;31;Masculino;0;1;0;0;0
665284;1500750;Condutor;Lesões Leves;45;Masculino;0;1;0;0;0
665284;1500773;Passageiro;Lesões Leves;13;Feminino;0;1;0;0;0
665285;1500892;Condutor;Lesões Leves;37;Masculino;0;1;0;0;0
665285;1500895;Condutor;Ileso;26;Masculino;1;0;0;0;0
665286;1501118;Condutor;Óbito;63;Masculino;0;0;0;1;0
665286;1501119;Condutor;Ileso;56;Masculino;1;0;0;0;0
665286;1501120;Condutor;Ileso;48;Masculino;1;0;0;0;0
665286;1501121;Passageiro;Lesões Leves;63;Feminino;0;1;0;0;0
665287;1500792;Condutor;Ileso;59;Masculino;1;0;0;0;0
665287;1500793;Condutor;Lesões Leves;71;Masculino;0;1;0;0;0
665288;1501133;Condutor;Ileso;66;Masculino;1;0;0;0;0
665288;1502948;Condutor;Lesões Leves;52;Masculino;0;1;0;0;0
665288;1502949;Passageiro;Lesões Leves;;Masculino;0;1;0;0;0
665289;1500883;Condutor;;;;0;0;0;0;1
665289;1500886;Condutor;Lesões Leves;50;Masculino;0;1;0;0;0
665289;1503866;Testemunha;;;;0;0;0;0;1
665290;1501325;Condutor;Ileso;52;Masculino;1;0;0;0;0
665290;1501327;Condutor;Lesões Leves;24;Masculino;0;1;0;0;0
665290;1502448;Passageiro;Ileso;41;Masculino;1;0;0;0;0
665290;1502449;Passageiro;Ileso;53;Feminino;1;0;0;0;0
665291;1500771;Condutor;Lesões Leves;23;Masculino;0;1;0;0;0
665291;1500772;Passageiro;Lesões Leves;22;Masculino;0;1;0;0;0
665291;1500774;Condutor;Ileso;31;Masculino;1;0;0;0;0
665292;1500797;Condutor;Lesões Leves;20;Masculino;0;1;0;0;0
665292;1500799;Condutor;Lesões Leves;37;Masculino;0;1;0;0;0
665293;1500783;Condutor;Ileso;30;Masculino;1;0;0;0;0
665293;1500784;Condutor;Ileso;44;Masculino;1;0;0;0;0
665293;1500800;Passageiro;Ileso;42;Masculino;1;0;0;0;0
665295;1500843;Condutor;Lesões Leves;27;Masculino;0;1;0;0;0
665295;1500845;Condutor;Ileso;79;Masculino;1;0;0;0;0
665296;1500809;Condutor;Lesões Leves;47;Masculino;0;1;0;0;0
665297;1500788;Condutor;Lesões Leves;42;Masculino;0;1;0;0;0
665298;1500794;Condutor;Ileso;39;Masculino;1;0;0;0;0
665299;1500936;Condutor;Ileso;27;Masculino;1;0;0;0;0
665299;1500937;Passageiro;Ileso;27;Feminino;1;0;0;0;0
665299;1500940;Condutor;Ileso;35;Masculino;1;0;0;0;0
665299;1500982;Passageiro;Ileso;46;Masculino;1;0;0;0;0
665300;1500831;Condutor;Lesões Graves;45;Masculino;0;0;1;0;0
665302;1500869;Condutor;Lesões Leves;40;Masculino;0;1;0;0;0
665302;1500870;Condutor;Lesões Leves;42;Masculino;0;1;0;0;0
665302;1500871;Condutor;Ileso;25;Masculino;1;0;0;0;0
665302;1500873;Passageiro;Lesões Graves;40;Feminino;0;0;1;0;0
665302;1500874;Passageiro;Lesões Graves;12;Feminino;0;0;1;0;0
665302;1500876;Passageiro;Lesões Graves;16;Feminino;0;0;1;0;0
665303;1501025;Condutor;;;;0;0;0;0;1
665304;1500844;Condutor;Ileso;62;Masculino;1;0;0;0;0
665304;1500846;Passageiro;Ileso;51;Feminino;1;0;0;0;0
665304;1500847;Condutor;Ileso;39;Masculino;1;0;0;0;0
665305;1500803;Condutor;Lesões Leves;23;Masculino;0;1;0;0;0
665305;1500804;Condutor;Ileso;;Masculino;1;0;0;0;0
665305;1500805;Condutor;Ileso;36;Masculino;1;0;0;0;0
665306;1500813;Condutor;Lesões Leves;25;Masculino;0;1;0;0;0
665306;1500814;Condutor;Ileso;48;Feminino;1;0;0;0;0
665306;1500816;Passageiro;Lesões Leves;28;Feminino;0;1;0;0;0
665307;1500801;Condutor;Ileso;24;Feminino;1;0;0;0;0
665307;1500802;Passageiro;Lesões Leves;24;Feminino;0;1;0;0;0
665308;1501151;Condutor;Ileso;51;Masculino;1;0;0;0;0
665308;1501152;Condutor;Lesões Leves;24;Masculino;0;1;0;0;0
665308;1503687;Testemunha;;;;0;0;0;0;1
665309;1500848;Condutor;Lesões Leves;33;Masculino;0;1;0;0;0
665309;1500849;Passageiro;Lesões Graves;35;Feminino;0;0;1;0;0
665309;1500850;Condutor;Ileso;26;Masculino;1;0;0;0;0
665310;1500842;Condutor;Lesões Leves;34;Masculino;0;1;0;0;0
665311;1500812;Condutor;Lesões Leves;53;Masculino;0;1;0;0;0
665311;1503456;Condutor;;;;0;0;0;0;1
665312;1500820;Condutor;Lesões Leves;28;Masculino;0;1;0;0;0
665312;1500821;Condutor;Lesões Leves;38;Masculino;0;1;0;0;0
665313;1500898;Condutor;Ileso;38;Masculino;1;0;0;0;0
665313;1500899;Condutor;Ileso;62;Masculino;1;0;0;0;0
665313;1500900;Passageiro;Lesões Leves;48;Masculino;0;1;0;0;0
665314;1500822;Condutor;Lesões Leves;52;Masculino;0;1;0;0;0
665315;1500828;Condutor;Lesões Leves;49;Masculino;0;1;0;0;0
665315;1500829;Condutor;Lesões Leves;29;Masculino;0;1;0;0;0
665315;1500830;Passageiro;Lesões Leves;24;Feminino;0;1;0;0;0
665316;1500825;Condutor;Ileso;73;Masculino;1;0;0;0;0
665316;1500827;Condutor;Lesões Leves;19;Masculino;0;1;0;0;0
665317;1500826;Condutor;Lesões Leves;40;Masculino;0;1;0;0;0
665317;1500840;Passageiro;Lesões Leves;36;Feminino;0;1;0;0;0
665317;1500841;Testemunha;;;;0;0;0;0;1
665318;1500865;Condutor;Ileso;48;Feminino;1;0;0;0;0
665318;1500866;Condutor;Lesões Leves;35;Masculino;0;1;0;0;0
665318;1500921;Passageiro;Lesões Leves;34;Feminino;0;1;0;0;0
665319;1501215;Condutor;Lesões Leves;25;Masculino;0;1;0;0;0
665320;1500835;Condutor;Ileso;25;Masculino;1;0;0;0;0
665320;1502736;Condutor;Lesões Leves;45;Masculino;0;1;0;0;0
665320;1502737;Condutor;Ileso;44;Feminino;1;0;0;0;0
665321;1501004;Passageiro;Lesões Leves;25;Feminino;0;1;0;0;0
665321;1502436;Condutor;;;;0;0;0;0;1
665321;1502437;Condutor;;;;0;0;0;0;1
665322;1501044;Condutor;Lesões Leves;37;Masculino;0;1;0;0;0
665323;1500966;Condutor;Ileso;53;Masculino;1;0;0;0;0
665323;1500967;Passageiro;Ileso;47;Feminino;1;0;0;0;0
665323;1500968;Passageiro;Lesões Leves;39;Feminino;0;1;0;0;0
665323;1500970;Condutor;Ileso;53;Masculino;1;0;0;0;0
665324;1500896;Condutor;Ileso;71;Masculino;1;0;0;0;0
665324;1500902;Condutor;Ileso;34;Feminino;1;0;0;0;0
665325;1500917;Condutor;Lesões Leves;15;Masculino;0;1;0;0;0
665325;1500919;Condutor;Ileso;36;Masculino;1;0;0;0;0
665326;1500860;Condutor;Ileso;46;Masculino;1;0;0;0;0
665327;1501065;Condutor;Lesões Leves;36;Masculino;0;1;0;0;0
665327;1501066;Condutor;Ileso;42;Masculino;1;0;0;0;0
665330;1500909;Condutor;Lesões Graves;33;Masculino;0;0;1;0;0
665330;1503439;Condutor;;;;0;0;0;0;1
665331;1500879;Condutor;Lesões Leves;34;Masculino;0;1;0;0;0
665331;1500880;Condutor;Ileso;75;Masculino;1;0;0;0;0
665332;1500930;Condutor;Óbito;20;Masculino;0;0;0;1;0
665332;1500931;Condutor;Ileso;30;Masculino;1;0;0;0;0
665333;1500956;Condutor;Ileso;35;Masculino;1;0;0;0;0
665333;1500957;Passageiro;Lesões Leves;47;Feminino;0;1;0;0;0
665333;1500958;Condutor;;;;0;0;0;0;1
665334;1500877;Condutor;Óbito;69;Masculino;0;0;0;1;0
665334;1500878;Condutor;Óbito;52;Masculino;0;0;0;1;0
665334;1500884;Passageiro;Lesões Leves;25;Feminino;0;1;0;0;0
665334;1500885;Passageiro;Lesões Leves;32;Masculino;0;1;0;0;0
665334;1500887;Passageiro;Lesões Graves;45;Feminino;0;0;1;0;0
665334;1500888;Passageiro;Lesões Graves;18;Masculino;0;0;1;0;0
665334;1500889;Passageiro;Lesões Graves;26;Feminino;0;0;1;0;0
665335;1500881;Condutor;Óbito;37;Masculino;0;0;0;1;0
665335;1500882;Condutor;Ileso;23;Masculino;1;0;0;0;0
665336;1500891;Condutor;Lesões Leves;30;Masculino;0;1;0;0;0
665337;1500927;Condutor;Ileso;44;Feminino;1;0;0;0;0
665337;1500928;Condutor;Lesões Graves;43;Masculino;0;0;1;0;0
665338;1500918;Condutor;Lesões Leves;39;Masculino;0;1;0;0;0
665339;1500893;Condutor;Lesões Leves;34;Masculino;0;1;0;0;0
665339;1500894;Condutor;Ileso;30;Masculino;1;0;0;0;0
665341;1500964;Condutor;Lesões Leves;21;Masculino;0;1;0;0;0
665342;1500903;Condutor;Lesões Leves;31;Masculino;0;1;0;0;0
665342;1500908;Condutor;Ileso;39;Masculino;1;0;0;0;0
665343;1500910;Condutor;;;;0;0;0;0;1
665343;1500911;Pedestre;Lesões Leves;17;Feminino;0;1;0;0;0
665343;1502809;Pedestre;Lesões Leves;21;Masculino;0;1;0;0;0
665344;1500901;Condutor;Lesões Graves;37;Masculino;0;0;1;0;0
665345;1500935;Condutor;Lesões Graves;23;Masculino;0;0;1;0;0
665345;1500938;Condutor;Ileso;47;Masculino;1;0;0;0;0
665346;1500949;Condutor;Ileso;39;Masculino;1;0;0;0;0
665346;1500950;Condutor;Lesões Leves;63;Masculino;0;1;0;0;0
665347;1500906;Condutor;Ileso;51;Masculino;1;0;0;0;0
665347;1500913;Condutor;Ileso;49;Masculino;1;0;0;0;0
665347;1500914;Condutor;Ileso;35;Masculino;1;0;0;0;0
665347;1500915;Passageiro;Lesões Leves;13;Feminino;0;1;0;0;0
665347;1500916;Passageiro;Lesões Leves;15;Feminino;0;1;0;0;0
665347;1503470;Passageiro;Lesões Leves;46;Feminino;0;1;0;0;0
665348;1500973;Condutor;Ileso;50;Masculino;1;0;0;0;0
665348;1500974;Condutor;Ileso;31;Masculino;1;0;0;0;0
665348;1500975;Passageiro;Ileso;35;Feminino;1;0;0;0;0
665349;1501062;Condutor;Ileso;41;Masculino;1;0;0;0;0
665349;1501063;Condutor;Lesões Leves;53;Feminino;0;1;0;0;0
665349;1501874;Passageiro;Lesões Graves;52;Feminino;0;0;1;0;0
665349;1501875;Passageiro;Lesões Leves;37;Feminino;0;1;0;0;0
665349;1501876;Passageiro;Ileso;14;Feminino;1;0;0;0;0
665349;1501878;Passageiro;Ileso;10;Feminino;1;0;0;0;0
665350;1500925;Condutor;Ileso;34;Masculino;1;0;0;0;0
665350;1500926;Condutor;Óbito;48;Masculino;0;0;0;1;0
665351;1500990;Condutor;Ileso;38;Masculino;1;0;0;0;0
665351;1500992;Condutor;Ileso;46;Feminino;1;0;0;0;0
665351;1500993;Passageiro;Lesões Leves;9;Masculino;0;1;0;0;0
665352;1501064;Condutor;Ileso;34;Masculino;1;0;0;0;0
665352;1501067;Condutor;Ileso;21;Masculino;1;0;0;0;0
665352;1501068;Condutor;Lesões Leves;47;Feminino;0;1;0;0;0
665353;1500941;Condutor;Lesões Leves;29;Masculino;0;1;0;0;0
665353;1500948;Passageiro;Lesões Leves;46;Feminino;0;1;0;0;0
665353;1500954;Condutor;;;;0;0;0;0;1
665354;1500912;Condutor;Ileso;60;Masculino;1;0;0;0;0
665354;1503038;Condutor;Ileso;36;Masculino;1;0;0;0;0
665355;1500962;Condutor;Lesões Leves;25;Masculino;0;1;0;0;0
665355;1500963;Condutor;Ileso;47;Masculino;1;0;0;0;0
665356;1501099;Condutor;Lesões Graves;;Masculino;0;0;1;0;0
665357;1500939;Condutor;Óbito;42;Masculino;0;0;0;1;0
665358;1500920;Condutor;Lesões Leves;42;Masculino;0;1;0;0;0
665358;1500922;Passageiro;Lesões Leves;34;Masculino;0;1;0;0;0
665358;1500923;Condutor;Ileso;61;Masculino;1;0;0;0;0
665358;1500924;Testemunha;;;;0;0;0;0;1
665359;1500929;Condutor;Lesões Leves;57;Masculino;0;1;0;0;0
665359;1501894;Passageiro;Lesões Leves;69;Feminino;0;1;0;0;0
665359;1501896;Passageiro;Lesões Leves;21;Feminino;0;1;0;0;0
665359;1503252;Passageiro;Lesões Leves;2;Masculino;0;1;0;0;0
665360;1501037;Condutor;Ileso;48;Feminino;1;0;0;0;0
665360;1501038;Condutor;Lesões Graves;47;Masculino;0;0;1;0;0
665361;1500932;Condutor;Lesões Leves;28;Feminino;0;1;0;0;0
665361;1500933;Passageiro;Lesões Leves;46;Feminino;0;1;0;0;0
665361;1500934;Condutor;Ileso;26;Masculino;1;0;0;0;0
665362;1500951;Condutor;;;;0;0;0;0;1
665362;1500952;Passageiro;;;;0;0;0;0;1
665362;1500977;Passageiro;;;;0;0;0;0;1
665362;1500978;Passageiro;;;;0;0;0;0;1
665364;1500955;Condutor;Lesões Leves;41;Feminino;0;1;0;0;0
665365;1500996;Condutor;Lesões Leves;35;Masculino;0;1;0;0;0
665365;1500997;Condutor;Ileso;40;Masculino;1;0;0;0;0
665365;1500998;Passageiro;Lesões Leves;32;Masculino;0;1;0;0;0
665366;1501007;Condutor;Lesões Leves;62;Masculino;0;1;0;0;0
